title, artist, album, type, year, bpmHuman, bpmFromFile, duration, path, tstart, tend,author, singer, composer, ID, size
Judas,Juan D'Arienzo,D' Arienzo - Mauré,tango,1942,0.0,0.0,175300,/home/hoonakker/media/tango-propres-HQ/TANGO/JUAN D'ARIENZO/0-Judas-JUAN D'ARIENZO-D' ARIENZO - MAURE-TANGO.mp3,0,172332,Carmelo Santiago,Héctor Mauré,Carlos Marchisio,4153,4210688
Ya Lo Sabés,Juan D'Arienzo,D' Arienzo - Mauré,tango,0,0.0,0.0,158500,/home/hoonakker/media/tango-propres-HQ/TANGO/JUAN D'ARIENZO/0-Ya Lo Sabés-JUAN D'ARIENZO-D' ARIENZO - MAURE-TANGO.mp3,0,155153,Unknown,Unknown,Unknown,4154,3810054
El Olivo,Juan D'Arienzo,Unknown,tango,1941,0.0,0.0,169900,/home/hoonakker/media/tango-propres-HQ/TANGO/JUAN D'ARIENZO/0-El Olivo-JUAN D'ARIENZO-UNKNOWN-TANGO.mp3,0,168251,Carlos Cabral,Héctor Mauré,Antonio Scatasso y Domingo Julio Vivas,4155,2723670
Enamorado,Juan D'Arienzo,Unknown,tango,0,0.0,0.0,152900,/home/hoonakker/media/tango-propres-HQ/TANGO/JUAN D'ARIENZO/0-Enamorado-JUAN D'ARIENZO-UNKNOWN-TANGO.mp3,0,151093,Unknown,Unknown,Unknown,4156,2451309
Amarras,Juan D'Arienzo,D' Arienzo - Mauré,tango,1944,0.0,0.0,210170,/home/hoonakker/media/tango-propres-HQ/TANGO/JUAN D'ARIENZO/2004-Amarras-JUAN D'ARIENZO-D' ARIENZO - MAURE-TANGO.mp3,0,206920,Carmelo Santiago,Héctor Mauré,Carlos Marchisio,4157,5048320
Yo No Espero Nada,Juan D'Arienzo,Unknown,tango,1945,0.0,0.0,179200,/home/hoonakker/media/tango-propres-HQ/TANGO/JUAN D'ARIENZO/0-Yo No Espero Nada_2-JUAN D'ARIENZO-UNKNOWN-TANGO.mp3,104,174579,Julio Alberto,Alberto Echague,Salvador Alonso,4158,4303612
Compadrón,Juan D'Arienzo,D' Arienzo - Mauré,tango,1942,0.0,0.0,167500,/home/hoonakker/media/tango-propres-HQ/TANGO/JUAN D'ARIENZO/0-Compadrón-JUAN D'ARIENZO-D' ARIENZO - MAURE-TANGO.mp3,0,164440,Enrique Cadícamo,Héctor Mauré,Luis Visca,4159,4025307
Arlette,Maure,Álbum Desconocido (10/06/2008 9:41:10),tango,0,0.0,0.0,203200,/home/hoonakker/media/tango-propres-HQ/TANGO/MAURE/0-Arlette-MAURE-ALBUM DESCONOCIDO (10-06-2008 9:41:10)-TANGO.mp3,92,199397,Unknown,Unknown,Unknown,4160,3256246
Uno,Maure,Álbum Desconocido (10/06/2008 9:41:10),tango,0,0.0,0.0,201200,/home/hoonakker/media/tango-propres-HQ/TANGO/MAURE/0-Uno-MAURE-ALBUM DESCONOCIDO (10-06-2008 9:41:10)-TANGO.mp3,80,196720,Unknown,Unknown,Unknown,4161,3223720
Si La Llegaran A Ver,Juan D'Arienzo,D' Arienzo - Mauré,tango,1943,0.0,0.0,152400,/home/hoonakker/media/tango-propres-HQ/TANGO/JUAN D'ARIENZO/0-Si La Llegaran A Ver-JUAN D'ARIENZO-D' ARIENZO - MAURE-TANGO.mp3,47,152451,Enrique Cadícamo,Héctor Mauré,Juan D'Arienzo,4162,3659776
Mirame La Cara,Juan D'Arienzo,D' Arienzo - Mauré,tango,0,0.0,0.0,180900,/home/hoonakker/media/tango-propres-HQ/TANGO/JUAN D'ARIENZO/0-Mirame La Cara-JUAN D'ARIENZO-D' ARIENZO - MAURE-TANGO.mp3,0,177658,Unknown,Unknown,Unknown,4163,4343808
Infamia,Juan D'Arienzo,D' Arienzo - Mauré,tango,1941,0.0,0.0,183800,/home/hoonakker/media/tango-propres-HQ/TANGO/JUAN D'ARIENZO/0-Infamia-JUAN D'ARIENZO-D' ARIENZO - MAURE-TANGO.mp3,0,180694,Enrique Santos Discepolo,Héctor Mauré,Enrique Santos Discepolo,4164,4413440
Vamos,Carlos Di Sarli,Unknown,tango,1944,0.0,0.0,168000,/home/hoonakker/media/tango-propres-HQ/TANGO/CARLOS DI SARLI/0-Vamos-CARLOS DI SARLI-UNKNOWN-TANGO.mp3,78,166682,Rodolfo Sciammarella,Alberto Podestá,Feliciano Brunelli,4165,3360768
La Capilla Blanca,Carlos Di Sarli,Unknown,tango,1944,0.0,0.0,174900,/home/hoonakker/media/tango-propres-HQ/TANGO/CARLOS DI SARLI/1944-La Capilla Blanca-CARLOS DI SARLI-UNKNOWN-TANGO.mp3,0,172817,Unknown,Unknown,Unknown,4166,3500032
Que Solo Estoy,Carlos Di Sarli,Unknown,tango,1944,0.0,0.0,187900,/home/hoonakker/media/tango-propres-HQ/TANGO/CARLOS DI SARLI/0-Que Solo Estoy-CARLOS DI SARLI-UNKNOWN-TANGO.mp3,0,186394,Roberto Miró,Alberto Podestá,Raúl Kaplún,4167,3760128
Adiós Marinero,Alfredo De Angelis,Grandes Del Tango 20 Cd1,vals,1946,71.0316550233575,0.0,166602,/home/hoonakker/media/tango-propres-HQ/TANGO/ALFREDO DE ANGELIS/1946-Adiós Marinero-ALFREDO DE ANGELIS-GRANDES DEL TANGO 20 CD1-VALS.flac,0,166602,Reinaldo Yiso,Carlos Dante y Julio Martel,Arturo Gallucci,4168,30339571
 Pimienta,Antonio Rodio,Unknown,tango,0,0.0,0.0,152600,/home/hoonakker/media/tango-propres-HQ/TANGO/ANTONIO RODIO/0- Pimienta_2-ANTONIO RODIO-UNKNOWN-TANGO.mp3,61,148681,Unknown,Unknown,Unknown,4169,3053568
Fuimos,Antonio Rodio,Unknown,tango,0,0.0,0.0,182100,/home/hoonakker/media/tango-propres-HQ/TANGO/ANTONIO RODIO/0-Fuimos_2-ANTONIO RODIO-UNKNOWN-TANGO.mp3,0,178610,Unknown,Unknown,Unknown,4170,3643392
Esta Noche En Buenos Aires,Antonio Rodio,Unknown,tango,0,0.0,0.0,161800,/home/hoonakker/media/tango-propres-HQ/TANGO/ANTONIO RODIO/0-Esta Noche En Buenos Aires-ANTONIO RODIO-UNKNOWN-TANGO.mp3,1684,158918,Unknown,Unknown,Unknown,4171,2593447
Desvelo,Antonio Rodio,Unknown,tango,0,0.0,0.0,188000,/home/hoonakker/media/tango-propres-HQ/TANGO/ANTONIO RODIO/0-Desvelo_2-ANTONIO RODIO-UNKNOWN-TANGO.mp3,2036,185716,Unknown,Unknown,Unknown,4172,3013479
La Cumparsita,Antonio Rodio,Unknown,tango,0,0.0,0.0,182533,/home/hoonakker/media/tango-propres-HQ/TANGO/ANTONIO RODIO/0-La Cumparsita-ANTONIO RODIO-UNKNOWN-TANGO.mp3,1682,180404,Unknown,Unknown,Unknown,4173,2926462
Vieja Esquina,Antonio Rodio,Unknown,tango,0,0.0,0.0,196200,/home/hoonakker/media/tango-propres-HQ/TANGO/ANTONIO RODIO/0-Vieja Esquina-ANTONIO RODIO-UNKNOWN-TANGO.mp3,0,192431,Unknown,Unknown,Unknown,4174,3144437
Muñequita,Antonio Rodio,Unknown,tango,0,0.0,0.0,173200,/home/hoonakker/media/tango-propres-HQ/TANGO/ANTONIO RODIO/0-Muñequita_2-ANTONIO RODIO-UNKNOWN-TANGO.mp3,1594,169688,Unknown,Unknown,Unknown,4175,2775843
Aunque No Lo Crean,Rafael Canaro,Álbum Desconocido (10/06/2008 14:45:09),tango,1938,0.0,0.0,172900,/home/hoonakker/media/tango-propres-HQ/TANGO/RAFAEL CANARO/0-Aunque No Lo Crean-RAFAEL CANARO-ALBUM DESCONOCIDO (10-06-2008 14:45:09)-TANGO.mp3,2530,171793,Francisco Canaro,Luis Scalon,Francisco Canaro,4182,2771275
Je Ne Sais(Yo No Se Porque Te Quiero),Rafael Canaro,Álbum Desconocido (10/06/2008 14:45:09),tango,0,0.0,0.0,187000,/home/hoonakker/media/tango-propres-HQ/TANGO/RAFAEL CANARO/0-Je Ne Sais(yo No Se Porque Te Quiero)-RAFAEL CANARO-ALBUM DESCONOCIDO (10-06-2008 14:45:09)-TANGO.mp3,3248,185710,Unknown,Unknown,Unknown,4183,2997289
La Muchachada,Rafael Canaro,Rafael Canaro En Francia 1936-1939,tango,1937,0.0,0.0,198900,/home/hoonakker/media/tango-propres-HQ/TANGO/RAFAEL CANARO/0-La Muchachada-RAFAEL CANARO-RAFAEL CANARO EN FRANCIA 1936-1939-TANGO.mp3,199,195899,Unnkown,Raul Sander,Unnkown,4184,3980324
Paciencia,Rafael Canaro,Álbum Desconocido (10/06/2008 14:45:09),tango,1938,0.0,0.0,159100,/home/hoonakker/media/tango-propres-HQ/TANGO/RAFAEL CANARO/0-Paciencia-RAFAEL CANARO-ALBUM DESCONOCIDO (10-06-2008 14:45:09)-TANGO.mp3,0,159116,Francisco Gorrindo,Luis Scalon,Juan D'Arienzo,4185,6367923
Viejo Gaucho(Quiero Verte Una Vez Mas),Rafael Canaro,Álbum Desconocido (10/06/2008 14:45:09),tango,0,0.0,0.0,170400,/home/hoonakker/media/tango-propres-HQ/TANGO/RAFAEL CANARO/0-Viejo Gaucho(quiero Verte Una Vez Mas)-RAFAEL CANARO-ALBUM DESCONOCIDO (10-06-2008 14:45:09)-TANGO.mp3,0,170435,Unknown,Unknown,Unknown,4186,6820393
Yo Tambien Soñe,Rafael Canaro,Álbum Desconocido (10/06/2008 14:45:09),tango,1938,0.0,0.0,175800,/home/hoonakker/media/tango-propres-HQ/TANGO/RAFAEL CANARO/0-Yo Tambien Soñe-RAFAEL CANARO-ALBUM DESCONOCIDO (10-06-2008 14:45:09)-TANGO.mp3,0,175782,Luis César Amadori,Luis Scalon,Francisco Canaro,4187,7034591
Yo No Se Porque Te Quiero,Rafael Canaro,Álbum Desconocido (29/05/2006 20:06:32),tango,1996,0.0,0.0,173900,/home/hoonakker/media/tango-propres-HQ/TANGO/RAFAEL CANARO/1996-Yo No Se Porque Te Quiero-RAFAEL CANARO-ALBUM DESCONOCIDO (29-05-2006 20:06:32)-TANGO.mp3,0,173855,Unknown,Unknown,Unknown,4188,6957062
Resentimiento,Rafael Canaro,Álbum Desconocido (10/06/2008 14:45:09),tango,1938,0.0,0.0,166700,/home/hoonakker/media/tango-propres-HQ/TANGO/RAFAEL CANARO/0-Resentimiento-RAFAEL CANARO-ALBUM DESCONOCIDO (10-06-2008 14:45:09)-TANGO.mp3,0,166765,Francisco Canaro,Luis Scalon,Francisco Canaro,4190,6673036
Casas Viejas,Rafael Canaro,Álbum Desconocido (10/06/2008 14:45:09),tango,1938,0.0,0.0,192800,/home/hoonakker/media/tango-propres-HQ/TANGO/RAFAEL CANARO/0-Casas Viejas-RAFAEL CANARO-ALBUM DESCONOCIDO (10-06-2008 14:45:09)-TANGO.mp3,3331,192116,Ivo Pelay,Luis Scalon,Francisco Canaro,4191,3089863
Bomboncito,Fulvio SALAMANCA,Salamanca Sus Grandes Exitos,tango,1958,0.0,0.0,201200,/home/hoonakker/media/tango-propres-HQ/TANGO/SALAMANCA/2002-Bomboncito-SALAMANCA-SALAMANCA SUS GRANDES EXITOS-TANGO.mp3,0,197396,Luis Caruso,Armando Guerrico,Antonio Romano y Jorge Cerioti,4192,3224554
Chiqué,Fulvio SALAMANCA,Salamanca Sus Grandes Exitos,tango,1957,0.0,0.0,212800,/home/hoonakker/media/tango-propres-HQ/TANGO/SALAMANCA/2002-Chique-SALAMANCA-SALAMANCA SUS GRANDES EXITOS-TANGO.mp3,0,209638,Ricardo Luis Brignolo, ,Ricardo Luis Brignolo,4194,3410536
Gallo ciego,Fulvio SALAMANCA,Salamanca Sus Grandes Exitos,tango,1959,0.0,0.0,135800,/home/hoonakker/media/tango-propres-HQ/TANGO/SALAMANCA/2002-Gallo Ciego-SALAMANCA-SALAMANCA SUS GRANDES EXITOS-TANGO.mp3,362,133078,?, ,Agustin Bardi,4195,2178301
Todo es amor,Fulvio SALAMANCA,Salamanca Sus Grandes Exitos,tango,1958,0.0,0.0,166200,/home/hoonakker/media/tango-propres-HQ/TANGO/SALAMANCA/2002-Todo Es Amor-SALAMANCA-SALAMANCA SUS GRANDES EXITOS-TANGO.mp3,5,162708,Alejandro Romay,Armando Guerrico,Leo Lipesker,4196,2663689
Alma en pena,Fulvio SALAMANCA,Salamanca Sus Grandes Exitos,tango,1957,0.0,0.0,172700,/home/hoonakker/media/tango-propres-HQ/TANGO/SALAMANCA/2002-Alma En Pena-SALAMANCA-SALAMANCA SUS GRANDES EXITOS-TANGO.mp3,123,170205,Francisco García Jiménez,Andrés Peyro y Jorge Garré,Anselmo Aieta,4197,2767939
Yo tengo un pecado nuevo,Fulvio SALAMANCA,Salamanca Sus Grandes Exitos,tango,1958,0.0,0.0,212800,/home/hoonakker/media/tango-propres-HQ/TANGO/SALAMANCA/2002-Yo Tengo Un Pecado Nuevo-SALAMANCA-SALAMANCA SUS GRANDES EXITOS-TANGO.mp3,0,210261,Alberto Laureano Martínez,Armando Guerrico,Mariano Mores,4198,3410536
Hasta siempre amor,Fulvio SALAMANCA,Salamanca Sus Grandes Exitos,tango,1959,0.0,0.0,158600,/home/hoonakker/media/tango-propres-HQ/TANGO/SALAMANCA/2002-Hasta Siempre Amor-SALAMANCA-SALAMANCA SUS GRANDES EXITOS-TANGO.mp3,0,156204,Federico Silva,Armando Guerrico,Donato Racciatti,4199,2541925
Nueve puntos,Fulvio SALAMANCA,Salamanca Sus Grandes Exitos,tango,1957,0.0,0.0,185900,/home/hoonakker/media/tango-propres-HQ/TANGO/SALAMANCA/2002-Nueve Puntos-SALAMANCA-SALAMANCA SUS GRANDES EXITOS-TANGO.mp3,372,183018,?, ,Francisco Canaro,4200,2979358
Sollozos,Ricardo Malerba,Álbum Desconocido (28/05/2006 5:38:44),tango,1944,0.0,0.0,160599,/home/hoonakker/media/tango-propres-HQ/TANGO/RICARDO MALERBA/0-Sollozos-RICARDO MALERBA-ALBUM DESCONOCIDO (28-05-2006 5:38:44)-TANGO.mp3,0,160705,Emilio Fresedo,Unnkown,Osvaldo Fresedo,4201,2570120
Magdalena,Ricardo Malerba,Álbum Desconocido (28/05/2006 5:38:44),tango,1943,0.0,0.0,146320,/home/hoonakker/media/tango-propres-HQ/TANGO/RICARDO MALERBA/0-Magdalena-RICARDO MALERBA-ALBUM DESCONOCIDO (28-05-2006 5:38:44)-TANGO.mp3,309,146416,Del Cisne,Orlando Medina,Luis Caruso,4202,2342021
Tres Amigos,Ricardo Malerba,Álbum Desconocido (28/05/2006 5:38:44),tango,1944,0.0,0.0,173104,/home/hoonakker/media/tango-propres-HQ/TANGO/RICARDO MALERBA/0-Tres Amigos-RICARDO MALERBA-ALBUM DESCONOCIDO (28-05-2006 5:38:44)-TANGO.mp3,98,170079,Enrique Cadícamo,Orlando Medina,Enrique Cadícamo,4203,2769863
Mi Taza De Cafe,Ricardo Malerba,Álbum Desconocido (28/05/2006 5:38:44),tango,1943,0.0,0.0,174513,/home/hoonakker/media/tango-propres-HQ/TANGO/RICARDO MALERBA/0-Mi Taza De Cafe-RICARDO MALERBA-ALBUM DESCONOCIDO (28-05-2006 5:38:44)-TANGO.mp3,181,174629,Homero Manzi,Orlando Medina,Alfredo Malerba,4204,2792381
A Bailar,Ricardo Malerba,Álbum Desconocido (28/05/2006 5:38:44),tango,1943,0.0,0.0,144988,/home/hoonakker/media/tango-propres-HQ/TANGO/RICARDO MALERBA/0-A Bailar-RICARDO MALERBA-ALBUM DESCONOCIDO (28-05-2006 5:38:44)-TANGO.mp3,0,145084,Homero Expósito,Orlando Medina,Domingo Federico,4205,2320754
Guardia Vieja,Ricardo Malerba,Álbum Desconocido (28/05/2006 5:38:44),tango,1944,0.0,0.0,158300,/home/hoonakker/media/tango-propres-HQ/TANGO/RICARDO MALERBA/0-Guardia Vieja-RICARDO MALERBA-ALBUM DESCONOCIDO (28-05-2006 5:38:44)-TANGO.mp3,0,157067,José De Grandis,Unnkown,Julio De Caro,4206,2538011
Encuentro,Ricardo Malerba,Álbum Desconocido (28/05/2006 5:38:44),tango,1944,0.0,0.0,137392,/home/hoonakker/media/tango-propres-HQ/TANGO/RICARDO MALERBA/0-Encuentro-RICARDO MALERBA-ALBUM DESCONOCIDO (28-05-2006 5:38:44)-TANGO.mp3,0,136070,Miguel Bucino,Antonio Maida,Miguel Bucino,4207,2199407
La Gayola,Francisco Lomuto,Álbum Desconocido (10/06/2008 13:42:51),tango,1941,0.0,0.0,189000,/home/hoonakker/media/tango-propres-HQ/TANGO/FRANCISCO LOMUTO/0-La Gayola-FRANCISCO LOMUTO-ALBUM DESCONOCIDO (10-06-2008 13:42:51)-TANGO.mp3,0,187590,Armando Tagini,Fernando Diaz,Rafael Tuegols,4208,3029815
Llueve Otra Vez,Laurez-Bermudez,Unknown,tango,0,0.0,0.0,166300,/home/hoonakker/media/tango-propres-HQ/TANGO/LAUREZ-BERMUDEZ/0-Llueve otra vez-LAUREZ-BERMUDEZ-UNKNOWN-TANGO.flac,0,166385,Unknown,Unknown,Unknown,4210,26070908
El Andariego,Alfredo Gobbi,Unknown,tango,1951,0.0,0.0,201100,/home/hoonakker/media/tango-propres-HQ/TANGO/ALFREDO GOBBI/1951-El Andariego-ALFREDO GOBBI-UNKNOWN-TANGO.mp3,2273,197611,Unnkown,Unnkown,Alfredo Gobbi,4211,2797568
Puro Apronte,Alfredo Gobbi,Unknown,tango,1949,0.0,0.0,168100,/home/hoonakker/media/tango-propres-HQ/TANGO/ALFREDO GOBBI/1949-Puro Apronte-ALFREDO GOBBI-UNKNOWN-TANGO.mp3,2273,165003,Félix Lipesker,Unnkown,Domingo Plateroti,4215,2037760
Lagrimas Y Sonrisas,Alfredo Gobbi,Unknown,tango,1954,0.0,0.0,138500,/home/hoonakker/media/tango-propres-HQ/TANGO/ALFREDO GOBBI/0-Lagrimas Y Sonrisas-ALFREDO GOBBI-UNKNOWN-TANGO.mp3,0,134571,Pascual De Gullo,Unnkown,Pascual De Gullo,4219,1882112
La Vieja Serenata,Alfredo Gobbi,Unknown,vals,1949,0.0,0.0,184500,/home/hoonakker/media/tango-propres-HQ/TANGO/ALFREDO GOBBI/0-La Vieja Serenata-ALFREDO GOBBI-UNKNOWN-VALS.mp3,8382,182327,Sandalio Gómez,Jorge Maciel,Teófilo Ibáñez,4224,1612390
Todo Buenos Aires,Alfredo Gobbi,Unknown,tango-nuevo,0,0.0,0.0,400000,/home/hoonakker/media/tango-propres-HQ/ALTERNATIF/ALFREDO GOBBI/0-Todo Buenos Aires-ALFREDO GOBBI-UNKNOWN-TANGO-NUEVO.mp3,0,400057,Unknown,Unknown,Unknown,4225,3698688
Mi Cariñito,Alfredo De Angelis,Unknown,vals,1949,73.84811496863868,0.0,155000,/home/hoonakker/media/tango-propres-HQ/TANGO/ALFREDO DE ANGELIS/1949-Mi Cariñito-ALFREDO DE ANGELIS-UNKNOWN-VALS.mp3,2273,150841,José Rótulo,Carlos Dante y Julio Martel,Alfredo De Angelis,4226,2432304
Flores Del Alma,Alfredo De Angelis,Unknown,tango,1947,0.0,0.0,184800,/home/hoonakker/media/tango-propres-HQ/TANGO/ALFREDO DE ANGELIS/0-Flores Del Alma-ALFREDO DE ANGELIS-UNKNOWN-TANGO.mp3,0,182485,Alfredo Lucero Palacios y Lito Bayardo,Carlos Dante y Julio Martel,Juan Larenza,4227,2208971
A Magaldi,Alfredo De Angelis,Unknown,vals,1947,71.56592457822265,0.0,177100,/home/hoonakker/media/tango-propres-HQ/TANGO/ALFREDO DE ANGELIS/1947-A Magaldi-ALFREDO DE ANGELIS-UNKNOWN-VALS.mp3,2273,173278,Juan Tiggi,Carlos Dante y Julio Martel,Carlos Dante y Pedro Noda,4228,2791172
Audacia,Alfredo De Angelis,Tango Buenos Aires 1904-1950 Cd1,tango,1950,0.0,119.97,135300,/home/hoonakker/media/tango-propres-HQ/TANGO/ALFREDO DE ANGELIS/1950-Audacia-ALFREDO DE ANGELIS-TANGO BUENOS AIRES 1904-1950 CD1-TANGO.mp3,221,131303,Unknown,Unknown,Unknown,4229,5412992
El Cieguito De Montmartre,Rafael Canaro,Unknown,tango,1931,0.0,0.0,175500,/home/hoonakker/media/tango-propres-HQ/TANGO/RAFAEL CANARO/1931-El Cieguito De Montmartre-RAFAEL CANARO-UNKNOWN-TANGO.mp3,0,174971,Unknown,Unknown,Unknown,4230,1485840
Envidia,Rafael Canaro,Unknown,tango,1938,0.0,0.0,180900,/home/hoonakker/media/tango-propres-HQ/TANGO/RAFAEL CANARO/0-Envidia-RAFAEL CANARO-UNKNOWN-TANGO.mp3,428,175677,José González Castillo y Luis César Amadori,Luis Scalon,Francisco Canaro,4231,1935284
La Melodia De Nuestro Adios,Rafael Canaro,Unknown,tango,1936,0.0,0.0,202900,/home/hoonakker/media/tango-propres-HQ/TANGO/RAFAEL CANARO/0-La Melodia De Nuestro Adios-RAFAEL CANARO-UNKNOWN-TANGO.mp3,685,196479,Carmelo Santiago,Raul Sander,Fioravanti Di Cicco,4232,2414391
Mama Yo Quiero Un Novio,Rafael Canaro,Unknown,tango,0,0.0,0.0,178300,/home/hoonakker/media/tango-propres-HQ/TANGO/RAFAEL CANARO/0-MAMA YO QUIERO UN NOVIO-RAFAEL CANARO-UNKNOWN-TANGO.mp3,248,172173,Unknown,Unknown,Unknown,4233,2296383
A Montmartre,Rafael CANARO,Unknown,tango,1930,0.0,0.0,175800,/home/hoonakker/media/tango-propres-HQ/TANGO/RAFAEL CANARO/0-montmartre-RAFAEL CANARO-UNKNOWN-TANGO.mp3,767,163999,José González Castillo,Carlos Dante,Enrique Delfino,4234,1455963
Viejos tiempos,Rafael CANARO,Unknown,tango,1939,0.0,0.0,159500,/home/hoonakker/media/tango-propres-HQ/TANGO/RAFAEL CANARO/0-Viejos-RAFAEL CANARO-UNKNOWN-TANGO.mp3,0,159496,Alfredo Le Pera,Aldo Campoamor,Carlos Gardel,4235,6382565
Alma De Bandoneón,Rafael Canaro,Unknown,tango,1936,0.0,0.0,156200,/home/hoonakker/media/tango-propres-HQ/TANGO/RAFAEL CANARO/0-ALMA DE BANDONEÓN-RAFAEL CANARO-UNKNOWN-TANGO.mp3,0,156182,Enrique Santos Discépolo y Luis César Amadori,Mario Beltran,Enrique Santos Discépolo,4236,6249864
Cuando El Corazon,Rafael Canaro,Unknown,tango,1938,0.0,0.0,170000,/home/hoonakker/media/tango-propres-HQ/TANGO/RAFAEL CANARO/0-Cuando El Corazon-RAFAEL CANARO-UNKNOWN-TANGO.mp3,188,165824,Carmelo Santiago,Luis Scalon,Francisco Canaro,4237,1638817
Callecita De Mi Novia,Rafael Canaro,Unknown,tango,1939,0.0,0.0,141100,/home/hoonakker/media/tango-propres-HQ/TANGO/RAFAEL CANARO/0-Callecita De Mi Novia-RAFAEL CANARO-UNKNOWN-TANGO.mp3,0,141109,Antonio Botta,Luis Mariano,Francisco Lomuto,4239,5653656
Rien Que Nous Deux,Rafael Canaro,Unknown,tango,1937,0.0,0.0,200100,/home/hoonakker/media/tango-propres-HQ/TANGO/RAFAEL CANARO/0-Rien que nous deux-RAFAEL CANARO-UNKNOWN-TANGO.mp3,1327,190704,Unnkown,Raul Sander,Unnkown,4241,2176108
Paciencia,Rafael Canaro,Unknown,tango,1938,0.0,0.0,162900,/home/hoonakker/media/tango-propres-HQ/TANGO/RAFAEL CANARO/1938-Paciencia-RAFAEL CANARO-UNKNOWN-TANGO.mp3,299,160841,Francisco Gorrindo,Luis Scalon,Juan D'Arienzo,4242,1742450
Que Le Importa Al Mundo,Rafael Canaro,Unknown,tango,1938,0.0,0.0,153800,/home/hoonakker/media/tango-propres-HQ/TANGO/RAFAEL CANARO/0-Que Le Importa Al Mundo-RAFAEL CANARO-UNKNOWN-TANGO.mp3,268,152132,Luis César Amadori y José González Castillo,Luis Scalon,Francisco Canaro y Antonio Botta,4243,1558606
Mambo,Florindo Sassone,Unknown,tango,0,0.0,0.0,190500,/home/hoonakker/media/tango-propres-HQ/TANGO/FLORINDO SASSONE/0-Mambo_2-FLORINDO SASSONE-UNKNOWN-TANGO.mp3,1765,190564,Unknown,Unknown,Unknown,4245,2651491
Yira Yira,Florindo Sassone,Unknown,tango,1968,0.0,0.0,120600,/home/hoonakker/media/tango-propres-HQ/TANGO/FLORINDO SASSONE/0-Yira Yira-FLORINDO SASSONE-UNKNOWN-TANGO.mp3,112,117727,Enrique Santos Discepolo,Unnkown,Enrique Santos Discepolo,4246,1910740
Pleito Malevo,Florindo Sassone,Unknown,tango,1952,0.0,0.0,182100,/home/hoonakker/media/tango-propres-HQ/TANGO/FLORINDO SASSONE/1952-Pleito Malevo-FLORINDO SASSONE-UNKNOWN-TANGO.mp3,2303,179172,Raúl Hormaza,Rodolfo Galé,Florindo Sassone,4247,2084823
Quimera,Florindo Sassone,Unknown,tango,1948,0.0,0.0,199758,/home/hoonakker/media/tango-propres-HQ/TANGO/FLORINDO SASSONE/1948-Quimera-FLORINDO SASSONE-UNKNOWN-TANGO.mp3,8,199722,Roberto Aubriot Barboza,Angel Diaz,Luis Viapiana y Juan Manuel González,4248,7991585
Siempre Te Amaré,Juan Bautista Guido,Unknown,vals,0,59.56065105946335,0.0,154368,/home/hoonakker/media/tango-propres-HQ/TANGO/JUAN BAUTISTA GUIDO/0-Siempre Te Amaré_2-JUAN BAUTISTA GUIDO-UNKNOWN-VALS.mp3,0,154345,Unknown,Unknown,Unknown,4251,1494480
Chanchero,Horacio Salgan,Unknown,tango,0,0.0,0.0,150400,/home/hoonakker/media/tango-propres-HQ/TANGO/HORACIO SALGAN/0-Chanchero_2-HORACIO SALGAN-UNKNOWN-TANGO.mp3,540,147308,Unknown,Unknown,Unknown,4252,1960512
Percal,Alberto Podesta,Unknown,tango,0,0.0,0.0,210000,/home/hoonakker/media/tango-propres-HQ/TANGO/ALBERTO PODESTA/0-Percal_7-ALBERTO PODESTA-UNKNOWN-TANGO.mp3,0,204456,Unknown,Unknown,Unknown,4253,3117360
Nostalgias,Florindo Sassone,Unknown,vals,0,55.54692089376423,0.0,111800,/home/hoonakker/media/tango-propres-HQ/TANGO/FLORINDO SASSONE/0-Nostalgias_2-FLORINDO SASSONE-UNKNOWN-VALS.mp3,0,107748,Unknown,Unknown,Unknown,4254,1756626
Que Solo Estoy,Alberto Podesta,Unknown,tango,0,0.0,0.0,190100,/home/hoonakker/media/tango-propres-HQ/TANGO/ALBERTO PODESTA/0-Que Solo Estoy-ALBERTO PODESTA-UNKNOWN-TANGO.mp3,298,186692,Unknown,Unknown,Unknown,4255,1219512
Tierra Querida,Horacio Salgan,Unknown,tango,1951,0.0,0.0,219100,/home/hoonakker/media/tango-propres-HQ/TANGO/HORACIO SALGAN/0-Tierra Querida-HORACIO SALGAN-UNKNOWN-TANGO.mp3,0,219097,Luis Diaz,Unnkown,Julio De Caro,4256,2885160
Maipo,Florindo Sassone,Unknown,tango,1951,0.0,0.0,156100,/home/hoonakker/media/tango-propres-HQ/TANGO/FLORINDO SASSONE/1951-Maipo-FLORINDO SASSONE-UNKNOWN-TANGO.mp3,2303,153162,Unknown,Unknown,Unknown,4257,1604864
La Cumparsita,Eduardo Bianco,Unknown,tango,0,0.0,0.0,169200,/home/hoonakker/media/tango-propres-HQ/TANGO/EDUARDO BIANCO/0-La Cumparsita_3-EDUARDO BIANCO-UNKNOWN-TANGO.mp3,154,160372,Unknown,Unknown,Unknown,4258,1335016
Pero Yo Sé,Juan Bautista Guido,Unknown,tango,0,0.0,0.0,166000,/home/hoonakker/media/tango-propres-HQ/TANGO/JUAN BAUTISTA GUIDO/0-Pero Yo Sé_2-JUAN BAUTISTA GUIDO-UNKNOWN-TANGO.mp3,0,165983,Unknown,Unknown,Unknown,4259,2063859
